"","Year","State","Commodity","Species","Product_Type","Unit","Value","Region","NAs","nonNAs","Gapfill","GF_Method","State_Avg","Region_Avg","Unit_Avg"
"516",2013,"MICHIGAN","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",1,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"517",2013,"MICHIGAN","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"518",2013,"MICHIGAN","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",250879,"North Central",3,2,1,"Region Average",99726,250879,3795921.74337208
"519",2013,"MICHIGAN","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",4,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"520",2013,"MICHIGAN","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"521",2013,"MICHIGAN","FOOD FISH","CATFISH","FOODSIZE","HEAD",250879,"North Central",3,2,1,"Region Average",99726,250879,3795921.74337208
"522",2013,"MICHIGAN","FOOD FISH","CATFISH","FOODSIZE","LB",203239.529411765,"North Central",1,2,1,"Region Average",95227.5,203239.529411765,3545924.67272331
"523",2013,"MICHIGAN","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",1,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"524",2013,"MICHIGAN","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"525",2013,"MICHIGAN","FOOD FISH","TILAPIA","NONE","OPERATIONS",2,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"526",2013,"MICHIGAN","FOOD FISH","TILAPIA","NONE","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"527",2013,"MICHIGAN","FOOD FISH","TROUT","NONE","OPERATIONS",13,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"528",2013,"MICHIGAN","FOOD FISH","TROUT","NONE","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"529",2013,"MICHIGAN","FOOD FISH","TROUT","EGGS","OPERATIONS",1,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"530",2013,"MICHIGAN","FOOD FISH","TROUT","EGGS","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"531",2013,"MICHIGAN","FOOD FISH","TROUT","EGGS","EGGS",74764032.8333333,"North Central",1,0,1,"Region Average",NA,NA,74764032.8333333
"532",2013,"MICHIGAN","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",3,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"533",2013,"MICHIGAN","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",841228.484615385,"North Central",10,3,1,"Region Average",619601,841228.484615385,9450793.2152848
"534",2013,"MICHIGAN","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",250879,"North Central",3,2,1,"Region Average",99726,250879,3795921.74337208
"535",2013,"MICHIGAN","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",13,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"536",2013,"MICHIGAN","FOOD FISH","TROUT","FOODSIZE","DOLLARS",578951,"North Central",10,3,0,NA,619601,841228.484615385,9450793.2152848
"537",2013,"MICHIGAN","FOOD FISH","TROUT","FOODSIZE","HEAD",148295,"North Central",3,2,0,NA,99726,250879,3795921.74337208
"538",2013,"MICHIGAN","FOOD FISH","TROUT","FOODSIZE","LB",170789,"North Central",1,2,0,NA,95227.5,203239.529411765,3545924.67272331
"539",2013,"MICHIGAN","FOOD FISH","TROUT","STOCKERS","OPERATIONS",8,"North Central",0,13,0,NA,5.53846153846154,5.67441860465116,9.31397849462366
"540",2013,"MICHIGAN","FOOD FISH","TROUT","STOCKERS","DOLLARS",101974,"North Central",10,3,0,NA,619601,841228.484615385,9450793.2152848
"541",2013,"MICHIGAN","FOOD FISH","TROUT","STOCKERS","HEAD",51157,"North Central",3,2,0,NA,99726,250879,3795921.74337208
"542",2013,"MICHIGAN","FOOD FISH","TROUT","STOCKERS","LB",19666,"North Central",1,2,0,NA,95227.5,203239.529411765,3545924.67272331
"543",2013,"MINNESOTA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",13,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"544",2013,"MINNESOTA","FOOD FISH","FOOD FISH","NONE","DOLLARS",1716227,"North Central",4,3,0,NA,609325,841228.484615385,9450793.2152848
"545",2013,"MINNESOTA","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",6,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"546",2013,"MINNESOTA","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",841228.484615385,"North Central",4,3,1,"Region Average",609325,841228.484615385,9450793.2152848
"547",2013,"MINNESOTA","FOOD FISH","TILAPIA","NONE","OPERATIONS",3,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"548",2013,"MINNESOTA","FOOD FISH","TILAPIA","NONE","DOLLARS",841228.484615385,"North Central",4,3,1,"Region Average",609325,841228.484615385,9450793.2152848
"549",2013,"MINNESOTA","FOOD FISH","TROUT","NONE","OPERATIONS",5,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"550",2013,"MINNESOTA","FOOD FISH","TROUT","NONE","DOLLARS",58414,"North Central",4,3,0,NA,609325,841228.484615385,9450793.2152848
"551",2013,"MINNESOTA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"552",2013,"MINNESOTA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",841228.484615385,"North Central",4,3,1,"Region Average",609325,841228.484615385,9450793.2152848
"553",2013,"MINNESOTA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",250879,"North Central",2,1,1,"Region Average",12861,250879,3795921.74337208
"554",2013,"MINNESOTA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",4,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"555",2013,"MINNESOTA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",53334,"North Central",4,3,0,NA,609325,841228.484615385,9450793.2152848
"556",2013,"MINNESOTA","FOOD FISH","TROUT","FOODSIZE","HEAD",12861,"North Central",2,1,0,NA,12861,250879,3795921.74337208
"557",2013,"MINNESOTA","FOOD FISH","TROUT","FOODSIZE","LB",12861,"North Central",1,1,0,NA,12861,203239.529411765,3545924.67272331
"558",2013,"MINNESOTA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",2,"North Central",0,7,0,NA,4.85714285714286,5.67441860465116,9.31397849462366
"559",2013,"MINNESOTA","FOOD FISH","TROUT","STOCKERS","DOLLARS",841228.484615385,"North Central",4,3,1,"Region Average",609325,841228.484615385,9450793.2152848
"560",2013,"MINNESOTA","FOOD FISH","TROUT","STOCKERS","HEAD",250879,"North Central",2,1,1,"Region Average",12861,250879,3795921.74337208
"561",2013,"MINNESOTA","FOOD FISH","TROUT","STOCKERS","LB",203239.529411765,"North Central",1,1,1,"Region Average",12861,203239.529411765,3545924.67272331
"562",2013,"MISSISSIPPI","FOOD FISH","FOOD FISH","NONE","OPERATIONS",216,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"563",2013,"MISSISSIPPI","FOOD FISH","FOOD FISH","NONE","DOLLARS",202808234,"South",6,5,0,NA,42258491.6,19420987.1864035,9450793.2152848
"564",2013,"MISSISSIPPI","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",1,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"565",2013,"MISSISSIPPI","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",19420987.1864035,"South",6,5,1,"Region Average",42258491.6,19420987.1864035,9450793.2152848
"566",2013,"MISSISSIPPI","FOOD FISH","CARP","NONE","OPERATIONS",4,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"567",2013,"MISSISSIPPI","FOOD FISH","CARP","NONE","DOLLARS",81602,"South",6,5,0,NA,42258491.6,19420987.1864035,9450793.2152848
"568",2013,"MISSISSIPPI","FOOD FISH","GRASS CARP","NONE","OPERATIONS",4,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"569",2013,"MISSISSIPPI","FOOD FISH","GRASS CARP","NONE","DOLLARS",81602,"South",6,5,0,NA,42258491.6,19420987.1864035,9450793.2152848
"570",2013,"MISSISSIPPI","FOOD FISH","CATFISH","NONE","OPERATIONS",213,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"571",2013,"MISSISSIPPI","FOOD FISH","CATFISH","NONE","DOLLARS",19420987.1864035,"South",6,5,1,"Region Average",42258491.6,19420987.1864035,9450793.2152848
"572",2013,"MISSISSIPPI","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",5,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"573",2013,"MISSISSIPPI","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",19420987.1864035,"South",6,5,1,"Region Average",42258491.6,19420987.1864035,9450793.2152848
"574",2013,"MISSISSIPPI","FOOD FISH","CATFISH","BROODSTOCK","HEAD",10243752.6923077,"South",3,1,1,"Region Average",143620886,10243752.6923077,3795921.74337208
"575",2013,"MISSISSIPPI","FOOD FISH","CATFISH","BROODSTOCK","LB",8658691.9,"South",3,0,1,"Region Average",NA,8658691.9,3545924.67272331
"576",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",16,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"577",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",8253320,"South",6,5,0,NA,42258491.6,19420987.1864035,9450793.2152848
"578",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",143620886,"South",3,1,0,NA,143620886,10243752.6923077,3795921.74337208
"579",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",201,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"580",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",19420987.1864035,"South",6,5,1,"Region Average",42258491.6,19420987.1864035,9450793.2152848
"581",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FOODSIZE","HEAD",10243752.6923077,"South",3,1,1,"Region Average",143620886,10243752.6923077,3795921.74337208
"582",2013,"MISSISSIPPI","FOOD FISH","CATFISH","FOODSIZE","LB",8658691.9,"South",3,0,1,"Region Average",NA,8658691.9,3545924.67272331
"583",2013,"MISSISSIPPI","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",11,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"584",2013,"MISSISSIPPI","FOOD FISH","CATFISH","STOCKERS","DOLLARS",19420987.1864035,"South",6,5,1,"Region Average",42258491.6,19420987.1864035,9450793.2152848
"585",2013,"MISSISSIPPI","FOOD FISH","CATFISH","STOCKERS","HEAD",10243752.6923077,"South",3,1,1,"Region Average",143620886,10243752.6923077,3795921.74337208
"586",2013,"MISSISSIPPI","FOOD FISH","CATFISH","STOCKERS","LB",8658691.9,"South",3,0,1,"Region Average",NA,8658691.9,3545924.67272331
"587",2013,"MISSISSIPPI","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",4,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"588",2013,"MISSISSIPPI","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",67700,"South",6,5,0,NA,42258491.6,19420987.1864035,9450793.2152848
"589",2013,"MISSISSIPPI","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"South",0,11,0,NA,61.4545454545455,14.9759036144578,9.31397849462366
"590",2013,"MISSISSIPPI","FOOD FISH","TILAPIA","NONE","DOLLARS",19420987.1864035,"South",6,5,1,"Region Average",42258491.6,19420987.1864035,9450793.2152848
"591",2013,"MISSOURI","FOOD FISH","FOOD FISH","NONE","OPERATIONS",23,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"592",2013,"MISSOURI","FOOD FISH","FOOD FISH","NONE","DOLLARS",3752928,"North Central",11,6,0,NA,1441403.5,841228.484615385,9450793.2152848
"593",2013,"MISSOURI","FOOD FISH","CARP","NONE","OPERATIONS",6,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"594",2013,"MISSOURI","FOOD FISH","CARP","NONE","DOLLARS",300100,"North Central",11,6,0,NA,1441403.5,841228.484615385,9450793.2152848
"595",2013,"MISSOURI","FOOD FISH","CARP (EXCL GRASS)","NONE","OPERATIONS",1,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"596",2013,"MISSOURI","FOOD FISH","CARP (EXCL GRASS)","NONE","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"597",2013,"MISSOURI","FOOD FISH","GRASS CARP","NONE","OPERATIONS",6,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"598",2013,"MISSOURI","FOOD FISH","GRASS CARP","NONE","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"599",2013,"MISSOURI","FOOD FISH","CATFISH","NONE","OPERATIONS",14,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"600",2013,"MISSOURI","FOOD FISH","CATFISH","NONE","DOLLARS",1256031,"North Central",11,6,0,NA,1441403.5,841228.484615385,9450793.2152848
"601",2013,"MISSOURI","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",1,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"602",2013,"MISSOURI","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"603",2013,"MISSOURI","FOOD FISH","CATFISH","BROODSTOCK","HEAD",250879,"North Central",4,4,1,"Region Average",798596.5,250879,3795921.74337208
"604",2013,"MISSOURI","FOOD FISH","CATFISH","BROODSTOCK","LB",203239.529411765,"North Central",3,3,1,"Region Average",527409.333333333,203239.529411765,3545924.67272331
"605",2013,"MISSOURI","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",7,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"606",2013,"MISSOURI","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"607",2013,"MISSOURI","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",1329244,"North Central",4,4,0,NA,798596.5,250879,3795921.74337208
"608",2013,"MISSOURI","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",14,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"609",2013,"MISSOURI","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",875611,"North Central",11,6,0,NA,1441403.5,841228.484615385,9450793.2152848
"610",2013,"MISSOURI","FOOD FISH","CATFISH","FOODSIZE","HEAD",401298,"North Central",4,4,0,NA,798596.5,250879,3795921.74337208
"611",2013,"MISSOURI","FOOD FISH","CATFISH","FOODSIZE","LB",734348,"North Central",3,3,0,NA,527409.333333333,203239.529411765,3545924.67272331
"612",2013,"MISSOURI","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",7,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"613",2013,"MISSOURI","FOOD FISH","CATFISH","STOCKERS","DOLLARS",281214,"North Central",11,6,0,NA,1441403.5,841228.484615385,9450793.2152848
"614",2013,"MISSOURI","FOOD FISH","CATFISH","STOCKERS","HEAD",932368,"North Central",4,4,0,NA,798596.5,250879,3795921.74337208
"615",2013,"MISSOURI","FOOD FISH","CATFISH","STOCKERS","LB",209854,"North Central",3,3,0,NA,527409.333333333,203239.529411765,3545924.67272331
"616",2013,"MISSOURI","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",2,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"617",2013,"MISSOURI","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"618",2013,"MISSOURI","FOOD FISH","TILAPIA","NONE","OPERATIONS",2,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"619",2013,"MISSOURI","FOOD FISH","TILAPIA","NONE","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"620",2013,"MISSOURI","FOOD FISH","TROUT","NONE","OPERATIONS",7,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"621",2013,"MISSOURI","FOOD FISH","TROUT","NONE","DOLLARS",2182537,"North Central",11,6,0,NA,1441403.5,841228.484615385,9450793.2152848
"622",2013,"MISSOURI","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",1,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"623",2013,"MISSOURI","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"624",2013,"MISSOURI","FOOD FISH","TROUT","BROODSTOCK","HEAD",250879,"North Central",4,4,1,"Region Average",798596.5,250879,3795921.74337208
"625",2013,"MISSOURI","FOOD FISH","TROUT","BROODSTOCK","LB",203239.529411765,"North Central",3,3,1,"Region Average",527409.333333333,203239.529411765,3545924.67272331
"626",2013,"MISSOURI","FOOD FISH","TROUT","EGGS","OPERATIONS",1,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"627",2013,"MISSOURI","FOOD FISH","TROUT","EGGS","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"628",2013,"MISSOURI","FOOD FISH","TROUT","EGGS","EGGS",74764032.8333333,"North Central",1,0,1,"Region Average",NA,NA,74764032.8333333
"629",2013,"MISSOURI","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"630",2013,"MISSOURI","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"631",2013,"MISSOURI","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",250879,"North Central",4,4,1,"Region Average",798596.5,250879,3795921.74337208
"632",2013,"MISSOURI","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",7,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"633",2013,"MISSOURI","FOOD FISH","TROUT","FOODSIZE","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"634",2013,"MISSOURI","FOOD FISH","TROUT","FOODSIZE","HEAD",531476,"North Central",4,4,0,NA,798596.5,250879,3795921.74337208
"635",2013,"MISSOURI","FOOD FISH","TROUT","FOODSIZE","LB",638026,"North Central",3,3,0,NA,527409.333333333,203239.529411765,3545924.67272331
"636",2013,"MISSOURI","FOOD FISH","TROUT","STOCKERS","OPERATIONS",1,"North Central",0,17,0,NA,5.94117647058824,5.67441860465116,9.31397849462366
"637",2013,"MISSOURI","FOOD FISH","TROUT","STOCKERS","DOLLARS",1441403.5,"North Central",11,6,1,"State Average",1441403.5,841228.484615385,9450793.2152848
"638",2013,"MISSOURI","FOOD FISH","TROUT","STOCKERS","HEAD",250879,"North Central",4,4,1,"Region Average",798596.5,250879,3795921.74337208
"639",2013,"MISSOURI","FOOD FISH","TROUT","STOCKERS","LB",203239.529411765,"North Central",3,3,1,"Region Average",527409.333333333,203239.529411765,3545924.67272331
"640",2013,"MONTANA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",4,"West",0,6,0,NA,2.5,7.1010101010101,9.31397849462366
"641",2013,"MONTANA","FOOD FISH","FOOD FISH","NONE","DOLLARS",240269,"West",5,1,0,NA,240269,9917520.23958333,9450793.2152848
"642",2013,"MONTANA","FOOD FISH","PACIFIC SALMON","NONE","OPERATIONS",1,"West",0,6,0,NA,2.5,7.1010101010101,9.31397849462366
"643",2013,"MONTANA","FOOD FISH","PACIFIC SALMON","NONE","DOLLARS",9917520.23958333,"West",5,1,1,"Region Average",240269,9917520.23958333,9450793.2152848
"644",2013,"MONTANA","FOOD FISH","TROUT","NONE","OPERATIONS",3,"West",0,6,0,NA,2.5,7.1010101010101,9.31397849462366
"645",2013,"MONTANA","FOOD FISH","TROUT","NONE","DOLLARS",9917520.23958333,"West",5,1,1,"Region Average",240269,9917520.23958333,9450793.2152848
"646",2013,"MONTANA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",3,"West",0,6,0,NA,2.5,7.1010101010101,9.31397849462366
"647",2013,"MONTANA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",9917520.23958333,"West",5,1,1,"Region Average",240269,9917520.23958333,9450793.2152848
"648",2013,"MONTANA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",2005969.10526316,"West",3,0,1,"Region Average",NA,2005969.10526316,3795921.74337208
"649",2013,"MONTANA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",1,"West",0,6,0,NA,2.5,7.1010101010101,9.31397849462366
"650",2013,"MONTANA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",9917520.23958333,"West",5,1,1,"Region Average",240269,9917520.23958333,9450793.2152848
"651",2013,"MONTANA","FOOD FISH","TROUT","FOODSIZE","HEAD",2005969.10526316,"West",3,0,1,"Region Average",NA,2005969.10526316,3795921.74337208
"652",2013,"MONTANA","FOOD FISH","TROUT","FOODSIZE","LB",3071894,"West",2,0,1,"Region Average",NA,3071894,3545924.67272331
"653",2013,"MONTANA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",3,"West",0,6,0,NA,2.5,7.1010101010101,9.31397849462366
"654",2013,"MONTANA","FOOD FISH","TROUT","STOCKERS","DOLLARS",9917520.23958333,"West",5,1,1,"Region Average",240269,9917520.23958333,9450793.2152848
"655",2013,"MONTANA","FOOD FISH","TROUT","STOCKERS","HEAD",2005969.10526316,"West",3,0,1,"Region Average",NA,2005969.10526316,3795921.74337208
"656",2013,"MONTANA","FOOD FISH","TROUT","STOCKERS","LB",3071894,"West",2,0,1,"Region Average",NA,3071894,3545924.67272331
"657",2013,"NEBRASKA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",17,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"658",2013,"NEBRASKA","FOOD FISH","FOOD FISH","NONE","DOLLARS",2281860,"North Central",7,4,0,NA,1142111,841228.484615385,9450793.2152848
"659",2013,"NEBRASKA","FOOD FISH","CARP","NONE","OPERATIONS",1,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"660",2013,"NEBRASKA","FOOD FISH","CARP","NONE","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
"661",2013,"NEBRASKA","FOOD FISH","GRASS CARP","NONE","OPERATIONS",1,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"662",2013,"NEBRASKA","FOOD FISH","GRASS CARP","NONE","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
"663",2013,"NEBRASKA","FOOD FISH","CATFISH","NONE","OPERATIONS",7,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"664",2013,"NEBRASKA","FOOD FISH","CATFISH","NONE","DOLLARS",44417,"North Central",7,4,0,NA,1142111,841228.484615385,9450793.2152848
"665",2013,"NEBRASKA","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",4,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"666",2013,"NEBRASKA","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
"667",2013,"NEBRASKA","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",15478,"North Central",2,3,0,NA,187696,250879,3795921.74337208
"668",2013,"NEBRASKA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",4,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"669",2013,"NEBRASKA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",23637,"North Central",7,4,0,NA,1142111,841228.484615385,9450793.2152848
"670",2013,"NEBRASKA","FOOD FISH","CATFISH","FOODSIZE","HEAD",10410,"North Central",2,3,0,NA,187696,250879,3795921.74337208
"671",2013,"NEBRASKA","FOOD FISH","CATFISH","FOODSIZE","LB",17283,"North Central",2,2,0,NA,407981.5,203239.529411765,3545924.67272331
"672",2013,"NEBRASKA","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",1,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"673",2013,"NEBRASKA","FOOD FISH","CATFISH","STOCKERS","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
"674",2013,"NEBRASKA","FOOD FISH","CATFISH","STOCKERS","HEAD",250879,"North Central",2,3,1,"Region Average",187696,250879,3795921.74337208
"675",2013,"NEBRASKA","FOOD FISH","CATFISH","STOCKERS","LB",203239.529411765,"North Central",2,2,1,"Region Average",407981.5,203239.529411765,3545924.67272331
"676",2013,"NEBRASKA","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",5,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"677",2013,"NEBRASKA","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
"678",2013,"NEBRASKA","FOOD FISH","TROUT","NONE","OPERATIONS",9,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"679",2013,"NEBRASKA","FOOD FISH","TROUT","NONE","DOLLARS",2218530,"North Central",7,4,0,NA,1142111,841228.484615385,9450793.2152848
"680",2013,"NEBRASKA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",9,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"681",2013,"NEBRASKA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
"682",2013,"NEBRASKA","FOOD FISH","TROUT","FOODSIZE","HEAD",537200,"North Central",2,3,0,NA,187696,250879,3795921.74337208
"683",2013,"NEBRASKA","FOOD FISH","TROUT","FOODSIZE","LB",798680,"North Central",2,2,0,NA,407981.5,203239.529411765,3545924.67272331
"684",2013,"NEBRASKA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",2,"North Central",0,11,0,NA,5.45454545454545,5.67441860465116,9.31397849462366
"685",2013,"NEBRASKA","FOOD FISH","TROUT","STOCKERS","DOLLARS",841228.484615385,"North Central",7,4,1,"Region Average",1142111,841228.484615385,9450793.2152848
